date,product_id,product_name,category,units_sold,price,promotion
2026-04-11,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,34,115.78,1
2026-04-12,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,36,115.78,1
2026-04-13,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,43,115.78,1
2026-04-14,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,36,115.78,1
2026-04-15,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,33,115.78,1
2026-04-16,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,32,115.78,1
2026-04-17,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,29,115.78,1
2026-04-18,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,30,115.78,1
2026-04-19,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,18,115.78,1
2026-04-20,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,23,130.0,0
2026-04-21,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-04-22,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,17,130.0,0
2026-04-23,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,18,130.0,0
2026-04-24,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,22,130.0,0
2026-04-25,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,13,130.0,0
2026-04-26,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-04-27,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-04-28,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,22,130.0,0
2026-04-29,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,18,130.0,0
2026-04-30,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,24,130.0,0
2026-05-01,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,14,130.0,0
2026-05-02,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,20,130.0,0
2026-05-03,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,28,130.0,0
2026-05-04,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,15,130.0,0
2026-05-05,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,8,130.0,0
2026-05-06,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,17,130.0,0
2026-05-07,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,38,115.78,1
2026-05-08,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,15,115.78,1
2026-05-09,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,51,115.78,1
2026-05-10,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,3,130.0,0
2026-05-11,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,5,130.0,0
2026-05-12,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,25,130.0,0
2026-05-13,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,24,130.0,0
2026-05-14,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-05-15,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,18,130.0,0
2026-05-16,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,22,130.0,0
2026-05-17,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-05-18,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,15,130.0,0
2026-05-19,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,19,130.0,0
2026-05-20,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,15,130.0,0
2026-05-21,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,32,115.78,1
2026-05-22,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,30,115.78,1
2026-05-23,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,16,115.78,1
2026-05-24,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,29,115.78,1
2026-05-25,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-05-26,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,20,130.0,0
2026-05-27,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-05-28,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,25,130.0,0
2026-05-29,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,9,130.0,0
2026-05-30,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,12,130.0,0
2026-05-31,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,8,130.0,0
2026-06-01,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-06-02,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-06-03,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-06-04,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,27,115.78,1
2026-06-05,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,23,115.78,1
2026-06-06,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,17,130.0,0
2026-06-07,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,15,130.0,0
2026-06-08,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,23,130.0,0
2026-06-09,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-06-10,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,17,130.0,0
2026-06-11,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-06-12,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,16,130.0,0
2026-06-13,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,17,130.0,0
2026-06-14,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-06-15,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,14,130.0,0
2026-06-16,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,115.78,1
2026-06-17,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,28,115.78,1
2026-06-18,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,21,115.78,1
2026-06-19,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-06-20,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,9,130.0,0
2026-06-21,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,14,130.0,0
2026-06-22,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-06-23,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,13,130.0,0
2026-06-24,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-06-25,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,17,130.0,0
2026-06-26,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,6,130.0,0
2026-06-27,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,14,130.0,0
2026-06-28,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,19,130.0,0
2026-06-29,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,13,130.0,0
2026-06-30,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-07-01,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,4,130.0,0
2026-07-02,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,17,130.0,0
2026-07-03,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,19,130.0,0
2026-07-04,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,19,130.0,0
2026-07-05,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-07-06,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,8,130.0,0
2026-07-07,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-07-08,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,8,130.0,0
2026-07-09,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,13,130.0,0
2026-07-10,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-07-11,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,9,130.0,0
2026-07-12,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,17,130.0,0
2026-07-13,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,8,130.0,0
2026-07-14,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,2,130.0,0
2026-07-15,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,6,130.0,0
2026-07-16,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-07-17,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,12,130.0,0
2026-07-18,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,9,130.0,0
2026-07-19,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,3,130.0,0
2026-07-20,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,12,130.0,0
2026-07-21,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,9,130.0,0
2026-07-22,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,8,130.0,0
2026-07-23,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-07-24,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,13,130.0,0
2026-07-25,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-07-26,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,13,130.0,0
2026-07-27,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,18,130.0,0
2026-07-28,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,5,130.0,0
2026-07-29,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-07-30,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-07-31,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,9,130.0,0
2026-08-01,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-08-02,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,6,130.0,0
2026-08-03,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-08-04,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-08-05,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,15,130.0,0
2026-08-06,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,12,130.0,0
2026-08-07,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,4,130.0,0
2026-08-08,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,9,130.0,0
2026-08-09,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,14,130.0,0
2026-08-10,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-08-11,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,3,130.0,0
2026-08-12,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,3,130.0,0
2026-08-13,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-08-14,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,16,130.0,0
2026-08-15,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,8,130.0,0
2026-08-16,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,5,130.0,0
2026-08-17,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,8,130.0,0
2026-08-18,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,19,115.78,1
2026-08-19,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,17,115.78,1
2026-08-20,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,27,115.78,1
2026-08-21,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,9,130.0,0
2026-08-22,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,16,130.0,0
2026-08-23,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,16,130.0,0
2026-08-24,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-08-25,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,9,130.0,0
2026-08-26,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,21,115.78,1
2026-08-27,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,115.78,1
2026-08-28,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,17,115.78,1
2026-08-29,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,19,115.78,1
2026-08-30,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,20,130.0,0
2026-08-31,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,5,130.0,0
2026-09-01,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,10,130.0,0
2026-09-02,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-09-03,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,13,130.0,0
2026-09-04,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,15,130.0,0
2026-09-05,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-09-06,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,1,130.0,0
2026-09-07,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,4,130.0,0
2026-09-08,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,4,130.0,0
2026-09-09,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-09-10,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,11,130.0,0
2026-09-11,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,7,130.0,0
2026-09-12,P014,عطر الفانيلا الحلو 50 مل,عطور نسائية,4,130.0,0
2026-03-17,P015,عطر المسك الأزرق 100 مل,عطور رجالية,12,155.0,0
2026-03-18,P015,عطر المسك الأزرق 100 مل,عطور رجالية,16,155.0,0
2026-03-19,P015,عطر المسك الأزرق 100 مل,عطور رجالية,14,155.0,0
2026-03-20,P015,عطر المسك الأزرق 100 مل,عطور رجالية,26,155.0,0
2026-03-21,P015,عطر المسك الأزرق 100 مل,عطور رجالية,23,155.0,0
2026-03-22,P015,عطر المسك الأزرق 100 مل,عطور رجالية,20,155.0,0
2026-03-23,P015,عطر المسك الأزرق 100 مل,عطور رجالية,15,155.0,0
2026-03-24,P015,عطر المسك الأزرق 100 مل,عطور رجالية,10,155.0,0
2026-03-25,P015,عطر المسك الأزرق 100 مل,عطور رجالية,9,155.0,0
2026-03-26,P015,عطر المسك الأزرق 100 مل,عطور رجالية,8,155.0,0
2026-03-27,P015,عطر المسك الأزرق 100 مل,عطور رجالية,15,155.0,0
2026-03-28,P015,عطر المسك الأزرق 100 مل,عطور رجالية,13,155.0,0
2026-03-29,P015,عطر المسك الأزرق 100 مل,عطور رجالية,16,155.0,0
2026-03-30,P015,عطر المسك الأزرق 100 مل,عطور رجالية,18,124.58,1
2026-03-31,P015,عطر المسك الأزرق 100 مل,عطور رجالية,15,124.58,1
2026-04-01,P015,عطر المسك الأزرق 100 مل,عطور رجالية,21,155.0,0
2026-04-02,P015,عطر المسك الأزرق 100 مل,عطور رجالية,18,155.0,0
2026-04-03,P015,عطر المسك الأزرق 100 مل,عطور رجالية,20,155.0,0
2026-04-04,P015,عطر المسك الأزرق 100 مل,عطور رجالية,14,155.0,0
2026-04-05,P015,عطر المسك الأزرق 100 مل,عطور رجالية,24,155.0,0
2026-04-06,P015,عطر المسك الأزرق 100 مل,عطور رجالية,18,155.0,0
2026-04-07,P015,عطر المسك الأزرق 100 مل,عطور رجالية,14,155.0,0
2026-04-08,P015,عطر المسك الأزرق 100 مل,عطور رجالية,20,155.0,0
